FEFE  //  -0.003937  
FEFE  //  -0.003937  
FF00  //  -0.003906  
FEFF  //  -0.003922  
FEEF  //  -0.004166  
FEAC  //  -0.005188  
FF00  //  -0.003906  
FF00  //  -0.003906  
FEFE  //  -0.003937  
FEFF  //  -0.003922  
FF02  //  -0.003876  
FF03  //  -0.003860  
FEFA  //  -0.003998  
FEFA  //  -0.003998  
FF03  //  -0.003860  
FF02  //  -0.003876  
FEFF  //  -0.003922  
FEFE  //  -0.003937  
FF00  //  -0.003906  
FF00  //  -0.003906  
FEAC  //  -0.005188  
0000  //   0.000000  
0100  //   0.003906  
0100  //   0.003906  
0100  //   0.003906  
0105  //   0.003983  
00FF  //   0.003891  
00FF  //   0.003891  
0105  //   0.003983  
0111  //   0.004166  
0101  //   0.003922  
0100  //   0.003906  
0102  //   0.003937  
0102  //   0.003937  
0100  //   0.003906  
0101  //   0.003922  
0111  //   0.004166  
0154  //   0.005188  
0100  //   0.003906  
0100  //   0.003906  
0102  //   0.003937  
0101  //   0.003922  
00FE  //   0.003876  
00FD  //   0.003860  
0106  //   0.003998  
0106  //   0.003998  
00FD  //   0.003860  
00FE  //   0.003876  
0101  //   0.003922  
0102  //   0.003937  
0100  //   0.003906  
0100  //   0.003906  
0154  //   0.005188  
0000  //   0.000000  
FF00  //  -0.003906  
FF00  //  -0.003906  
FF00  //  -0.003906  
FEFB  //  -0.003983  
FF01  //  -0.003891  
FF01  //  -0.003891  
FEFB  //  -0.003983  
FEEF  //  -0.004166  
FEFF  //  -0.003922  
FF00  //  -0.003906  
FEFE  //  -0.003937  
FEFE  //  -0.003937  
FF00  //  -0.003906  
FEFF  //  -0.003922  
FEEF  //  -0.004166  
FEAC  //  -0.005188  
FF00  //  -0.003906  
FF00  //  -0.003906  
FEFE  //  -0.003937  
FEFF  //  -0.003922  
FF02  //  -0.003876  
FF03  //  -0.003860  
FEFA  //  -0.003998  
FEFA  //  -0.003998  
FF03  //  -0.003860  
FF02  //  -0.003876  
FEFF  //  -0.003922  
FEFE  //  -0.003937  
FF00  //  -0.003906  
FF00  //  -0.003906  
FEAC  //  -0.005188  
0000  //   0.000000  
0100  //   0.003906  
0100  //   0.003906  
0100  //   0.003906  
0105  //   0.003983  
00FF  //   0.003891  
00FF  //   0.003891  
0105  //   0.003983  
0111  //   0.004166  
0101  //   0.003922  
0100  //   0.003906  
0102  //   0.003937  
0102  //   0.003937  
0100  //   0.003906  
0101  //   0.003922  
0111  //   0.004166  
0154  //   0.005188  
0100  //   0.003906  
0100  //   0.003906  
0102  //   0.003937  
0101  //   0.003922  
00FE  //   0.003876  
00FD  //   0.003860  
0106  //   0.003998  
0106  //   0.003998  
00FD  //   0.003860  
00FE  //   0.003876  
0101  //   0.003922  
0102  //   0.003937  
0100  //   0.003906  
0100  //   0.003906  
0154  //   0.005188  
0000  //   0.000000  
FF00  //  -0.003906  
FF00  //  -0.003906  
FF00  //  -0.003906  
FEFB  //  -0.003983  
FF01  //  -0.003891  
FF01  //  -0.003891  
FEFB  //  -0.003983  
FEEF  //  -0.004166  
FEFF  //  -0.003922  
FF00  //  -0.003906  
FEFE  //  -0.003937  
FEFE  //  -0.003937  
FF00  //  -0.003906  
FEFF  //  -0.003922  
FEEF  //  -0.004166  
FEAC  //  -0.005188  
FF00  //  -0.003906  
FF00  //  -0.003906  
FEFE  //  -0.003937  
FEFF  //  -0.003922  
FF02  //  -0.003876  
FF03  //  -0.003860  
FEFA  //  -0.003998  
FEFA  //  -0.003998  
FF03  //  -0.003860  
FF02  //  -0.003876  
FEFF  //  -0.003922  
FEFE  //  -0.003937  
FF00  //  -0.003906  
FF00  //  -0.003906  
FEAC  //  -0.005188  
0000  //   0.000000  
0100  //   0.003906  
0100  //   0.003906  
0100  //   0.003906  
0105  //   0.003983  
00FF  //   0.003891  
00FF  //   0.003891  
0105  //   0.003983  
0111  //   0.004166  
0101  //   0.003922  
0100  //   0.003906  
0102  //   0.003937  
0102  //   0.003937  
0100  //   0.003906  
0101  //   0.003922  
0111  //   0.004166  
0154  //   0.005188  
0100  //   0.003906  
0100  //   0.003906  
0102  //   0.003937  
0101  //   0.003922  
00FE  //   0.003876  
00FD  //   0.003860  
0106  //   0.003998  
0106  //   0.003998  
00FD  //   0.003860  
00FE  //   0.003876  
0101  //   0.003922  
0102  //   0.003937  
0100  //   0.003906  
0100  //   0.003906  
0154  //   0.005188  
0000  //   0.000000  
FF00  //  -0.003906  
FF00  //  -0.003906  
FF00  //  -0.003906  
FEFB  //  -0.003983  
FF01  //  -0.003891  
FF01  //  -0.003891  
FEFB  //  -0.003983  
FEEF  //  -0.004166  
FEFF  //  -0.003922  
FF00  //  -0.003906  
FEFE  //  -0.003937  
FEFE  //  -0.003937  
FF00  //  -0.003906  
FEFF  //  -0.003922  
FEEF  //  -0.004166  
FEAC  //  -0.005188  
FF00  //  -0.003906  
FF00  //  -0.003906  
FEFE  //  -0.003937  
FEFF  //  -0.003922  
FF02  //  -0.003876  
FF03  //  -0.003860  
FEFA  //  -0.003998  
FEFA  //  -0.003998  
FF03  //  -0.003860  
FF02  //  -0.003876  
FEFF  //  -0.003922  
FEFE  //  -0.003937  
FF00  //  -0.003906  
FF00  //  -0.003906  
FEAC  //  -0.005188  
0000  //   0.000000  
0100  //   0.003906  
0100  //   0.003906  
0100  //   0.003906  
0105  //   0.003983  
00FF  //   0.003891  
00FF  //   0.003891  
0105  //   0.003983  
0111  //   0.004166  
0101  //   0.003922  
0100  //   0.003906  
0102  //   0.003937  
0102  //   0.003937  
0100  //   0.003906  
0101  //   0.003922  
0111  //   0.004166  
0154  //   0.005188  
0100  //   0.003906  
0100  //   0.003906  
0102  //   0.003937  
0101  //   0.003922  
00FE  //   0.003876  
00FD  //   0.003860  
0106  //   0.003998  
0106  //   0.003998  
00FD  //   0.003860  
00FE  //   0.003876  
0101  //   0.003922  
0102  //   0.003937  
0100  //   0.003906  
0100  //   0.003906  
0154  //   0.005188  
0000  //   0.000000  
FF00  //  -0.003906  
FF00  //  -0.003906  
FF00  //  -0.003906  
FEFB  //  -0.003983  
FF01  //  -0.003891  
FF01  //  -0.003891  
FEFB  //  -0.003983  
FEEF  //  -0.004166  
FEFF  //  -0.003922  
FF00  //  -0.003906  
FEFE  //  -0.003937  
FEFE  //  -0.003937  
FF00  //  -0.003906  
FEFF  //  -0.003922  
FEEF  //  -0.004166  
FEAC  //  -0.005188  
FF00  //  -0.003906  
FF00  //  -0.003906  
FEFE  //  -0.003937  
FEFF  //  -0.003922  
FF02  //  -0.003876  
FF03  //  -0.003860  
FEFA  //  -0.003998  
FEFA  //  -0.003998  
FF03  //  -0.003860  
FF02  //  -0.003876  
FEFF  //  -0.003922  
FEFE  //  -0.003937  
FF00  //  -0.003906  
FF00  //  -0.003906  
FEAC  //  -0.005188  
0000  //   0.000000  
0100  //   0.003906  
0100  //   0.003906  
0100  //   0.003906  
0105  //   0.003983  
00FF  //   0.003891  
00FF  //   0.003891  
0105  //   0.003983  
0111  //   0.004166  
0101  //   0.003922  
0100  //   0.003906  
0102  //   0.003937  
0102  //   0.003937  
0100  //   0.003906  
0101  //   0.003922  
0111  //   0.004166  
0154  //   0.005188  
0100  //   0.003906  
0100  //   0.003906  
0102  //   0.003937  
0101  //   0.003922  
00FE  //   0.003876  
00FD  //   0.003860  
0106  //   0.003998  
0106  //   0.003998  
00FD  //   0.003860  
00FE  //   0.003876  
0101  //   0.003922  
0102  //   0.003937  
0100  //   0.003906  
0100  //   0.003906  
0154  //   0.005188  
0000  //   0.000000  
FF00  //  -0.003906  
FF00  //  -0.003906  
FF00  //  -0.003906  
FEFB  //  -0.003983  
FF01  //  -0.003891  
FF01  //  -0.003891  
FEFB  //  -0.003983  
FEEF  //  -0.004166  
FEFF  //  -0.003922  
FF00  //  -0.003906  
FEFE  //  -0.003937  
FEFE  //  -0.003937  
FF00  //  -0.003906  
FEFF  //  -0.003922  
FEEF  //  -0.004166  
FEAC  //  -0.005188  
FF00  //  -0.003906  
FF00  //  -0.003906  
FEFE  //  -0.003937  
FEFF  //  -0.003922  
FF02  //  -0.003876  
FF03  //  -0.003860  
FEFA  //  -0.003998  
FEFA  //  -0.003998  
FF03  //  -0.003860  
FF02  //  -0.003876  
FEFF  //  -0.003922  
FEFE  //  -0.003937  
FF00  //  -0.003906  
FF00  //  -0.003906  
FEAC  //  -0.005188  
0000  //   0.000000  
0100  //   0.003906  
0100  //   0.003906  
0100  //   0.003906  
0105  //   0.003983  
00FF  //   0.003891  
00FF  //   0.003891  
0105  //   0.003983  
0111  //   0.004166  
0101  //   0.003922  
0100  //   0.003906  
0102  //   0.003937  
0102  //   0.003937  
0100  //   0.003906  
0101  //   0.003922  
0111  //   0.004166  
0154  //   0.005188  
0100  //   0.003906  
0100  //   0.003906  
0102  //   0.003937  
0101  //   0.003922  
00FE  //   0.003876  
00FD  //   0.003860  
0106  //   0.003998  
0106  //   0.003998  
00FD  //   0.003860  
00FE  //   0.003876  
0101  //   0.003922  
0102  //   0.003937  
0100  //   0.003906  
0100  //   0.003906  
0154  //   0.005188  
0000  //   0.000000  
FF00  //  -0.003906  
FF00  //  -0.003906  
FF00  //  -0.003906  
FEFB  //  -0.003983  
FF01  //  -0.003891  
FF01  //  -0.003891  
FEFB  //  -0.003983  
FEEF  //  -0.004166  
FEFF  //  -0.003922  
FF00  //  -0.003906  
FEFE  //  -0.003937  
FEFE  //  -0.003937  
FF00  //  -0.003906  
FEFF  //  -0.003922  
FEEF  //  -0.004166  
FEAC  //  -0.005188  
FF00  //  -0.003906  
FF00  //  -0.003906  
FEFE  //  -0.003937  
FEFF  //  -0.003922  
FF02  //  -0.003876  
FF03  //  -0.003860  
FEFA  //  -0.003998  
FEFA  //  -0.003998  
FF03  //  -0.003860  
FF02  //  -0.003876  
FEFF  //  -0.003922  
FEFE  //  -0.003937  
FF00  //  -0.003906  
FF00  //  -0.003906  
FEAC  //  -0.005188  
0000  //   0.000000  
0100  //   0.003906  
0100  //   0.003906  
0100  //   0.003906  
0105  //   0.003983  
00FF  //   0.003891  
00FF  //   0.003891  
0105  //   0.003983  
0111  //   0.004166  
0101  //   0.003922  
0100  //   0.003906  
0102  //   0.003937  
0102  //   0.003937  
0100  //   0.003906  
0101  //   0.003922  
0111  //   0.004166  
0154  //   0.005188  
0100  //   0.003906  
0100  //   0.003906  
0102  //   0.003937  
0101  //   0.003922  
00FE  //   0.003876  
00FD  //   0.003860  
0106  //   0.003998  
0106  //   0.003998  
00FD  //   0.003860  
00FE  //   0.003876  
0101  //   0.003922  
0102  //   0.003937  
0100  //   0.003906  
0100  //   0.003906  
0154  //   0.005188  
0000  //   0.000000  
FF00  //  -0.003906  
FF00  //  -0.003906  
FF00  //  -0.003906  
FEFB  //  -0.003983  
FF01  //  -0.003891  
FF01  //  -0.003891  
FEFB  //  -0.003983  
FEEF  //  -0.004166  
FEFF  //  -0.003922  
FF00  //  -0.003906  
FEFE  //  -0.003937  
FEFE  //  -0.003937  
FF00  //  -0.003906  
FEFF  //  -0.003922  
FEEF  //  -0.004166  
FEAC  //  -0.005188  
FF00  //  -0.003906  
FF00  //  -0.003906  
FEFE  //  -0.003937  
FEFF  //  -0.003922  
FF02  //  -0.003876  
FF03  //  -0.003860  
FEFA  //  -0.003998  
FEFA  //  -0.003998  
FF03  //  -0.003860  
FF02  //  -0.003876  
FEFF  //  -0.003922  
FEFE  //  -0.003937  
FF00  //  -0.003906  
FF00  //  -0.003906  
FEAC  //  -0.005188  
0000  //   0.000000  
0100  //   0.003906  
0100  //   0.003906  
0100  //   0.003906  
0105  //   0.003983  
00FF  //   0.003891  
00FF  //   0.003891  
0105  //   0.003983  
0111  //   0.004166  
0101  //   0.003922  
0100  //   0.003906  
0102  //   0.003937  
0102  //   0.003937  
0100  //   0.003906  
0101  //   0.003922  
0111  //   0.004166  
0154  //   0.005188  
0100  //   0.003906  
0100  //   0.003906  
0102  //   0.003937  
0101  //   0.003922  
00FE  //   0.003876  
00FD  //   0.003860  
0106  //   0.003998  
0106  //   0.003998  
00FD  //   0.003860  
00FE  //   0.003876  
0101  //   0.003922  
0102  //   0.003937  
0100  //   0.003906  
0100  //   0.003906  
0154  //   0.005188  
0000  //   0.000000  
FF00  //  -0.003906  
FF00  //  -0.003906  
FF00  //  -0.003906  
FEFB  //  -0.003983  
FF01  //  -0.003891  
FF01  //  -0.003891  
FEFB  //  -0.003983  
FEEF  //  -0.004166  
FEFF  //  -0.003922  
FF00  //  -0.003906  
FEFE  //  -0.003937  
FEFE  //  -0.003937  
FF00  //  -0.003906  
FEFF  //  -0.003922  
FEEF  //  -0.004166  
FEAC  //  -0.005188  
FF00  //  -0.003906  
FF00  //  -0.003906  
FEFE  //  -0.003937  
FEFF  //  -0.003922  
FF02  //  -0.003876  
FF03  //  -0.003860  
FEFA  //  -0.003998  
FEFA  //  -0.003998  
FF03  //  -0.003860  
FF02  //  -0.003876  
FEFF  //  -0.003922  
FEFE  //  -0.003937  
FF00  //  -0.003906  
FF00  //  -0.003906  
FEAC  //  -0.005188  
0000  //   0.000000  
0100  //   0.003906  
0100  //   0.003906  
0100  //   0.003906  
0105  //   0.003983  
00FF  //   0.003891  
00FF  //   0.003891  
0105  //   0.003983  
0111  //   0.004166  
0101  //   0.003922  
0100  //   0.003906  
0102  //   0.003937  
0102  //   0.003937  
0100  //   0.003906  
0101  //   0.003922  
0111  //   0.004166  
0154  //   0.005188  
0100  //   0.003906  
0100  //   0.003906  
0102  //   0.003937  
0101  //   0.003922  
00FE  //   0.003876  
00FD  //   0.003860  
0106  //   0.003998  
0106  //   0.003998  
00FD  //   0.003860  
00FE  //   0.003876  
0101  //   0.003922  
0102  //   0.003937  
0100  //   0.003906  
0100  //   0.003906  
0154  //   0.005188  
0000  //   0.000000  
FF00  //  -0.003906  
FF00  //  -0.003906  
FF00  //  -0.003906  
FEFB  //  -0.003983  
FF01  //  -0.003891  
FF01  //  -0.003891  
FEFB  //  -0.003983  
FEEF  //  -0.004166  
FEFF  //  -0.003922  
FF00  //  -0.003906  
FEFE  //  -0.003937  
FEFE  //  -0.003937  
FF00  //  -0.003906  
FEFF  //  -0.003922  
FEEF  //  -0.004166  
FEAC  //  -0.005188  
FF00  //  -0.003906  
FF00  //  -0.003906  
FEFE  //  -0.003937  
FEFF  //  -0.003922  
FF02  //  -0.003876  
FF03  //  -0.003860  
FEFA  //  -0.003998  
FEFA  //  -0.003998  
FF03  //  -0.003860  
FF02  //  -0.003876  
FEFF  //  -0.003922  
FEFE  //  -0.003937  
FF00  //  -0.003906  
FF00  //  -0.003906  
FEAC  //  -0.005188  
0000  //   0.000000  
0100  //   0.003906  
0100  //   0.003906  
0100  //   0.003906  
0105  //   0.003983  
00FF  //   0.003891  
00FF  //   0.003891  
0105  //   0.003983  
0111  //   0.004166  
0101  //   0.003922  
0100  //   0.003906  
0102  //   0.003937  
0102  //   0.003937  
0100  //   0.003906  
0101  //   0.003922  
0111  //   0.004166  
0154  //   0.005188  
0100  //   0.003906  
0100  //   0.003906  
0102  //   0.003937  
0101  //   0.003922  
00FE  //   0.003876  
00FD  //   0.003860  
0106  //   0.003998  
0106  //   0.003998  
00FD  //   0.003860  
00FE  //   0.003876  
0101  //   0.003922  
0102  //   0.003937  
0100  //   0.003906  
0100  //   0.003906  
0154  //   0.005188  
0000  //   0.000000  
FF00  //  -0.003906  
FF00  //  -0.003906  
FF00  //  -0.003906  
FEFB  //  -0.003983  
FF01  //  -0.003891  
FF01  //  -0.003891  
FEFB  //  -0.003983  
FEEF  //  -0.004166  
FEFF  //  -0.003922  
FF00  //  -0.003906  
FEFE  //  -0.003937  
FEFE  //  -0.003937  
FF00  //  -0.003906  
FEFF  //  -0.003922  
FEEF  //  -0.004166  
FEAC  //  -0.005188  
FF00  //  -0.003906  
FF00  //  -0.003906  
FEFE  //  -0.003937  
FEFF  //  -0.003922  
FF02  //  -0.003876  
FF03  //  -0.003860  
FEFA  //  -0.003998  
FEFA  //  -0.003998  
FF03  //  -0.003860  
FF02  //  -0.003876  
FEFF  //  -0.003922  
FEFE  //  -0.003937  
FF00  //  -0.003906  
FF00  //  -0.003906  
FEAC  //  -0.005188  
0000  //   0.000000  
0100  //   0.003906  
0100  //   0.003906  
0100  //   0.003906  
0105  //   0.003983  
00FF  //   0.003891  
00FF  //   0.003891  
0105  //   0.003983  
0111  //   0.004166  
0101  //   0.003922  
0100  //   0.003906  
0102  //   0.003937  
0102  //   0.003937  
0100  //   0.003906  
0101  //   0.003922  
0111  //   0.004166  
0154  //   0.005188  
0100  //   0.003906  
0100  //   0.003906  
0102  //   0.003937  
0101  //   0.003922  
00FE  //   0.003876  
00FD  //   0.003860  
0106  //   0.003998  
0106  //   0.003998  
00FD  //   0.003860  
00FE  //   0.003876  
0101  //   0.003922  
0102  //   0.003937  
0100  //   0.003906  
0100  //   0.003906  
0154  //   0.005188  
F5E4  //  -0.039490  
FF82  //  -0.001923  
FF81  //  -0.001938  
FF81  //  -0.001938  
FF8E  //  -0.001740  
FF82  //  -0.001923  
FF82  //  -0.001923  
FF8E  //  -0.001740  
0021  //   0.000504  
FF82  //  -0.001923  
FF82  //  -0.001923  
FF7F  //  -0.001968  
FF7F  //  -0.001968  
FF82  //  -0.001923  
FF82  //  -0.001923  
0021  //   0.000504  
FBEE  //  -0.015900  
FF7F  //  -0.001968  
FF81  //  -0.001938  
FF80  //  -0.001953  
FF7C  //  -0.002014  
FF7E  //  -0.001984  
FF7F  //  -0.001968  
FF41  //  -0.002914  
FF41  //  -0.002914  
FF7F  //  -0.001968  
FF7E  //  -0.001984  
FF7C  //  -0.002014  
FF80  //  -0.001953  
FF81  //  -0.001938  
FF7F  //  -0.001968  
FBEE  //  -0.015900  
