003B  //  0.000900  
003B  //  0.000900  
FFE9  // -0.000351  
0043  //  0.001022  
0043  //  0.001022  
FFE9  // -0.000351  
08FA  //  0.035065  
0047  //  0.001083  
0040  //  0.000977  
0027  //  0.000595  
0027  //  0.000595  
0040  //  0.000977  
0047  //  0.001083  
08FA  //  0.035065  
0193  //  0.006149  
0048  //  0.001099  
003E  //  0.000946  
0034  //  0.000793  
0015  //  0.000320  
0045  //  0.001053  
0043  //  0.001022  
FF4D  // -0.002731  
FF4D  // -0.002731  
0043  //  0.001022  
0045  //  0.001053  
0015  //  0.000320  
0034  //  0.000793  
003E  //  0.000946  
0048  //  0.001099  
0193  //  0.006149  
0000  //  0.000000  
0060  //  0.001465  
0066  //  0.001556  
0066  //  0.001556  
0087  //  0.002060  
0063  //  0.001511  
0063  //  0.001511  
0087  //  0.002060  
FD15  // -0.011398  
0064  //  0.001526  
0066  //  0.001556  
0071  //  0.001724  
0071  //  0.001724  
0066  //  0.001556  
0064  //  0.001526  
FD15  // -0.011398  
FFE5  // -0.000412  
0061  //  0.001480  
0066  //  0.001556  
0068  //  0.001587  
0076  //  0.001801  
0061  //  0.001480  
0063  //  0.001511  
00C1  //  0.002945  
00C1  //  0.002945  
0063  //  0.001511  
0061  //  0.001480  
0076  //  0.001801  
0068  //  0.001587  
0066  //  0.001556  
0061  //  0.001480  
FFE5  // -0.000412  
FEB3  // -0.005081  
0045  //  0.001053  
0056  //  0.001312  
0056  //  0.001312  
00D5  //  0.003250  
0049  //  0.001114  
0049  //  0.001114  
00D5  //  0.003250  
F2E6  // -0.051178  
0048  //  0.001099  
004D  //  0.001175  
0075  //  0.001785  
0075  //  0.001785  
004D  //  0.001175  
0048  //  0.001099  
F2E6  // -0.051178  
FE46  // -0.006744  
0048  //  0.001099  
0053  //  0.001266  
0064  //  0.001526  
0091  //  0.002213  
004F  //  0.001205  
0047  //  0.001083  
01C4  //  0.006897  
01C4  //  0.006897  
0047  //  0.001083  
004F  //  0.001205  
0091  //  0.002213  
0064  //  0.001526  
0053  //  0.001266  
0048  //  0.001099  
FE46  // -0.006744  
FE2A  // -0.007172  
0000  //  0.000000  
0019  //  0.000381  
0019  //  0.000381  
00A6  //  0.002533  
0004  //  0.000061  
0004  //  0.000061  
00A6  //  0.002533  
F060  // -0.061035  
0001  //  0.000015  
000A  //  0.000153  
0035  //  0.000809  
0035  //  0.000809  
000A  //  0.000153  
0001  //  0.000015  
F060  // -0.061035  
FDAC  // -0.009094  
0000  //  0.000000  
000E  //  0.000214  
0025  //  0.000565  
0053  //  0.001266  
0005  //  0.000076  
0002  //  0.000031  
01BE  //  0.006805  
01BE  //  0.006805  
0002  //  0.000031  
0005  //  0.000076  
0053  //  0.001266  
0025  //  0.000565  
000E  //  0.000214  
0000  //  0.000000  
FDAC  // -0.009094  
FEB3  // -0.005081  
FFBB  // -0.001053  
FFC5  // -0.000900  
FFC5  // -0.000900  
0017  //  0.000351  
FFBD  // -0.001022  
FFBD  // -0.001022  
0017  //  0.000351  
F706  // -0.035065  
FFB9  // -0.001083  
FFC0  // -0.000977  
FFD9  // -0.000595  
FFD9  // -0.000595  
FFC0  // -0.000977  
FFB9  // -0.001083  
F706  // -0.035065  
FE6D  // -0.006149  
FFB8  // -0.001099  
FFC2  // -0.000946  
FFCC  // -0.000793  
FFEB  // -0.000320  
FFBB  // -0.001053  
FFBD  // -0.001022  
00B3  //  0.002731  
00B3  //  0.002731  
FFBD  // -0.001022  
FFBB  // -0.001053  
FFEB  // -0.000320  
FFCC  // -0.000793  
FFC2  // -0.000946  
FFB8  // -0.001099  
FE6D  // -0.006149  
0000  //  0.000000  
FFA0  // -0.001465  
FF9A  // -0.001556  
FF9A  // -0.001556  
FF79  // -0.002060  
FF9D  // -0.001511  
FF9D  // -0.001511  
FF79  // -0.002060  
02EB  //  0.011398  
FF9C  // -0.001526  
FF9A  // -0.001556  
FF8F  // -0.001724  
FF8F  // -0.001724  
FF9A  // -0.001556  
FF9C  // -0.001526  
02EB  //  0.011398  
001B  //  0.000412  
FF9F  // -0.001480  
FF9A  // -0.001556  
FF98  // -0.001587  
FF8A  // -0.001801  
FF9F  // -0.001480  
FF9D  // -0.001511  
FF3F  // -0.002945  
FF3F  // -0.002945  
FF9D  // -0.001511  
FF9F  // -0.001480  
FF8A  // -0.001801  
FF98  // -0.001587  
FF9A  // -0.001556  
FF9F  // -0.001480  
001B  //  0.000412  
014D  //  0.005081  
FFBB  // -0.001053  
FFAA  // -0.001312  
FFAA  // -0.001312  
FF2B  // -0.003250  
FFB7  // -0.001114  
FFB7  // -0.001114  
FF2B  // -0.003250  
0D1A  //  0.051178  
FFB8  // -0.001099  
FFB3  // -0.001175  
FF8B  // -0.001785  
FF8B  // -0.001785  
FFB3  // -0.001175  
FFB8  // -0.001099  
0D1A  //  0.051178  
01BA  //  0.006744  
FFB8  // -0.001099  
FFAD  // -0.001266  
FF9C  // -0.001526  
FF6F  // -0.002213  
FFB1  // -0.001205  
FFB9  // -0.001083  
FE3C  // -0.006897  
FE3C  // -0.006897  
FFB9  // -0.001083  
FFB1  // -0.001205  
FF6F  // -0.002213  
FF9C  // -0.001526  
FFAD  // -0.001266  
FFB8  // -0.001099  
01BA  //  0.006744  
01D6  //  0.007172  
0000  //  0.000000  
FFE7  // -0.000381  
FFE7  // -0.000381  
FF5A  // -0.002533  
FFFC  // -0.000061  
FFFC  // -0.000061  
FF5A  // -0.002533  
0FA0  //  0.061035  
FFFF  // -0.000015  
FFF6  // -0.000153  
FFCB  // -0.000809  
FFCB  // -0.000809  
FFF6  // -0.000153  
FFFF  // -0.000015  
0FA0  //  0.061035  
0254  //  0.009094  
0000  //  0.000000  
FFF2  // -0.000214  
FFDB  // -0.000565  
FFAD  // -0.001266  
FFFB  // -0.000076  
FFFE  // -0.000031  
FE42  // -0.006805  
FE42  // -0.006805  
FFFE  // -0.000031  
FFFB  // -0.000076  
FFAD  // -0.001266  
FFDB  // -0.000565  
FFF2  // -0.000214  
0000  //  0.000000  
0254  //  0.009094  
014D  //  0.005081  
0045  //  0.001053  
003B  //  0.000900  
003B  //  0.000900  
FFE9  // -0.000351  
0043  //  0.001022  
0043  //  0.001022  
FFE9  // -0.000351  
08FA  //  0.035065  
0047  //  0.001083  
0040  //  0.000977  
0027  //  0.000595  
0027  //  0.000595  
0040  //  0.000977  
0047  //  0.001083  
08FA  //  0.035065  
0193  //  0.006149  
0048  //  0.001099  
003E  //  0.000946  
0034  //  0.000793  
0015  //  0.000320  
0045  //  0.001053  
0043  //  0.001022  
FF4D  // -0.002731  
FF4D  // -0.002731  
0043  //  0.001022  
0045  //  0.001053  
0015  //  0.000320  
0034  //  0.000793  
003E  //  0.000946  
0048  //  0.001099  
0193  //  0.006149  
0000  //  0.000000  
0060  //  0.001465  
0066  //  0.001556  
0066  //  0.001556  
0087  //  0.002060  
0063  //  0.001511  
0063  //  0.001511  
0087  //  0.002060  
FD15  // -0.011398  
0064  //  0.001526  
0066  //  0.001556  
0071  //  0.001724  
0071  //  0.001724  
0066  //  0.001556  
0064  //  0.001526  
FD15  // -0.011398  
FFE5  // -0.000412  
0061  //  0.001480  
0066  //  0.001556  
0068  //  0.001587  
0076  //  0.001801  
0061  //  0.001480  
0063  //  0.001511  
00C1  //  0.002945  
00C1  //  0.002945  
0063  //  0.001511  
0061  //  0.001480  
0076  //  0.001801  
0068  //  0.001587  
0066  //  0.001556  
0061  //  0.001480  
FFE5  // -0.000412  
FEB3  // -0.005081  
0045  //  0.001053  
0056  //  0.001312  
0056  //  0.001312  
00D5  //  0.003250  
0049  //  0.001114  
0049  //  0.001114  
00D5  //  0.003250  
F2E6  // -0.051178  
0048  //  0.001099  
004D  //  0.001175  
0075  //  0.001785  
0075  //  0.001785  
004D  //  0.001175  
0048  //  0.001099  
F2E6  // -0.051178  
FE46  // -0.006744  
0048  //  0.001099  
0053  //  0.001266  
0064  //  0.001526  
0091  //  0.002213  
004F  //  0.001205  
0047  //  0.001083  
01C4  //  0.006897  
01C4  //  0.006897  
0047  //  0.001083  
004F  //  0.001205  
0091  //  0.002213  
0064  //  0.001526  
0053  //  0.001266  
0048  //  0.001099  
FE46  // -0.006744  
FE2A  // -0.007172  
0000  //  0.000000  
0019  //  0.000381  
0019  //  0.000381  
00A6  //  0.002533  
0004  //  0.000061  
0004  //  0.000061  
00A6  //  0.002533  
F060  // -0.061035  
0001  //  0.000015  
000A  //  0.000153  
0035  //  0.000809  
0035  //  0.000809  
000A  //  0.000153  
0001  //  0.000015  
F060  // -0.061035  
FDAC  // -0.009094  
0000  //  0.000000  
000E  //  0.000214  
0025  //  0.000565  
0053  //  0.001266  
0005  //  0.000076  
0002  //  0.000031  
01BE  //  0.006805  
01BE  //  0.006805  
0002  //  0.000031  
0005  //  0.000076  
0053  //  0.001266  
0025  //  0.000565  
000E  //  0.000214  
0000  //  0.000000  
FDAC  // -0.009094  
FEB3  // -0.005081  
FFBB  // -0.001053  
FFC5  // -0.000900  
FFC5  // -0.000900  
0017  //  0.000351  
FFBD  // -0.001022  
FFBD  // -0.001022  
0017  //  0.000351  
F706  // -0.035065  
FFB9  // -0.001083  
FFC0  // -0.000977  
FFD9  // -0.000595  
FFD9  // -0.000595  
FFC0  // -0.000977  
FFB9  // -0.001083  
F706  // -0.035065  
FE6D  // -0.006149  
FFB8  // -0.001099  
FFC2  // -0.000946  
FFCC  // -0.000793  
FFEB  // -0.000320  
FFBB  // -0.001053  
FFBD  // -0.001022  
00B3  //  0.002731  
00B3  //  0.002731  
FFBD  // -0.001022  
FFBB  // -0.001053  
FFEB  // -0.000320  
FFCC  // -0.000793  
FFC2  // -0.000946  
FFB8  // -0.001099  
FE6D  // -0.006149  
0000  //  0.000000  
FFA0  // -0.001465  
FF9A  // -0.001556  
FF9A  // -0.001556  
FF79  // -0.002060  
FF9D  // -0.001511  
FF9D  // -0.001511  
FF79  // -0.002060  
02EB  //  0.011398  
FF9C  // -0.001526  
FF9A  // -0.001556  
FF8F  // -0.001724  
FF8F  // -0.001724  
FF9A  // -0.001556  
FF9C  // -0.001526  
02EB  //  0.011398  
001B  //  0.000412  
FF9F  // -0.001480  
FF9A  // -0.001556  
FF98  // -0.001587  
FF8A  // -0.001801  
FF9F  // -0.001480  
FF9D  // -0.001511  
FF3F  // -0.002945  
FF3F  // -0.002945  
FF9D  // -0.001511  
FF9F  // -0.001480  
FF8A  // -0.001801  
FF98  // -0.001587  
FF9A  // -0.001556  
FF9F  // -0.001480  
001B  //  0.000412  
014D  //  0.005081  
FFBB  // -0.001053  
FFAA  // -0.001312  
FFAA  // -0.001312  
FF2B  // -0.003250  
FFB7  // -0.001114  
FFB7  // -0.001114  
FF2B  // -0.003250  
0D1A  //  0.051178  
FFB8  // -0.001099  
FFB3  // -0.001175  
FF8B  // -0.001785  
FF8B  // -0.001785  
FFB3  // -0.001175  
FFB8  // -0.001099  
0D1A  //  0.051178  
01BA  //  0.006744  
FFB8  // -0.001099  
FFAD  // -0.001266  
FF9C  // -0.001526  
FF6F  // -0.002213  
FFB1  // -0.001205  
FFB9  // -0.001083  
FE3C  // -0.006897  
FE3C  // -0.006897  
FFB9  // -0.001083  
FFB1  // -0.001205  
FF6F  // -0.002213  
FF9C  // -0.001526  
FFAD  // -0.001266  
FFB8  // -0.001099  
01BA  //  0.006744  
01D6  //  0.007172  
0000  //  0.000000  
FFE7  // -0.000381  
FFE7  // -0.000381  
FF5A  // -0.002533  
FFFC  // -0.000061  
FFFC  // -0.000061  
FF5A  // -0.002533  
0FA0  //  0.061035  
FFFF  // -0.000015  
FFF6  // -0.000153  
FFCB  // -0.000809  
FFCB  // -0.000809  
FFF6  // -0.000153  
FFFF  // -0.000015  
0FA0  //  0.061035  
0254  //  0.009094  
0000  //  0.000000  
FFF2  // -0.000214  
FFDB  // -0.000565  
FFAD  // -0.001266  
FFFB  // -0.000076  
FFFE  // -0.000031  
FE42  // -0.006805  
FE42  // -0.006805  
FFFE  // -0.000031  
FFFB  // -0.000076  
FFAD  // -0.001266  
FFDB  // -0.000565  
FFF2  // -0.000214  
0000  //  0.000000  
0254  //  0.009094  
014D  //  0.005081  
0045  //  0.001053  
003B  //  0.000900  
003B  //  0.000900  
FFE9  // -0.000351  
0043  //  0.001022  
0043  //  0.001022  
FFE9  // -0.000351  
08FA  //  0.035065  
0047  //  0.001083  
0040  //  0.000977  
0027  //  0.000595  
0027  //  0.000595  
0040  //  0.000977  
0047  //  0.001083  
08FA  //  0.035065  
0193  //  0.006149  
0048  //  0.001099  
003E  //  0.000946  
0034  //  0.000793  
0015  //  0.000320  
0045  //  0.001053  
0043  //  0.001022  
FF4D  // -0.002731  
FF4D  // -0.002731  
0043  //  0.001022  
0045  //  0.001053  
0015  //  0.000320  
0034  //  0.000793  
003E  //  0.000946  
0048  //  0.001099  
0193  //  0.006149  
0000  //  0.000000  
0060  //  0.001465  
0066  //  0.001556  
0066  //  0.001556  
0087  //  0.002060  
0063  //  0.001511  
0063  //  0.001511  
0087  //  0.002060  
FD15  // -0.011398  
0064  //  0.001526  
0066  //  0.001556  
0071  //  0.001724  
0071  //  0.001724  
0066  //  0.001556  
0064  //  0.001526  
FD15  // -0.011398  
FFE5  // -0.000412  
0061  //  0.001480  
0066  //  0.001556  
0068  //  0.001587  
0076  //  0.001801  
0061  //  0.001480  
0063  //  0.001511  
00C1  //  0.002945  
00C1  //  0.002945  
0063  //  0.001511  
0061  //  0.001480  
0076  //  0.001801  
0068  //  0.001587  
0066  //  0.001556  
0061  //  0.001480  
FFE5  // -0.000412  
FEB3  // -0.005081  
0045  //  0.001053  
0056  //  0.001312  
0056  //  0.001312  
00D5  //  0.003250  
0049  //  0.001114  
0049  //  0.001114  
00D5  //  0.003250  
F2E6  // -0.051178  
0048  //  0.001099  
004D  //  0.001175  
0075  //  0.001785  
0075  //  0.001785  
004D  //  0.001175  
0048  //  0.001099  
F2E6  // -0.051178  
FE46  // -0.006744  
0048  //  0.001099  
0053  //  0.001266  
0064  //  0.001526  
0091  //  0.002213  
004F  //  0.001205  
0047  //  0.001083  
01C4  //  0.006897  
01C4  //  0.006897  
0047  //  0.001083  
004F  //  0.001205  
0091  //  0.002213  
0064  //  0.001526  
0053  //  0.001266  
0048  //  0.001099  
FE46  // -0.006744  
FE2A  // -0.007172  
0000  //  0.000000  
0019  //  0.000381  
0019  //  0.000381  
00A6  //  0.002533  
0004  //  0.000061  
0004  //  0.000061  
00A6  //  0.002533  
F060  // -0.061035  
0001  //  0.000015  
000A  //  0.000153  
0035  //  0.000809  
0035  //  0.000809  
000A  //  0.000153  
0001  //  0.000015  
F060  // -0.061035  
FDAC  // -0.009094  
0000  //  0.000000  
000E  //  0.000214  
0025  //  0.000565  
0053  //  0.001266  
0005  //  0.000076  
0002  //  0.000031  
01BE  //  0.006805  
01BE  //  0.006805  
0002  //  0.000031  
0005  //  0.000076  
0053  //  0.001266  
0025  //  0.000565  
000E  //  0.000214  
0000  //  0.000000  
FDAC  // -0.009094  
FEB3  // -0.005081  
FFBB  // -0.001053  
FFC5  // -0.000900  
FFC5  // -0.000900  
0017  //  0.000351  
FFBD  // -0.001022  
FFBD  // -0.001022  
0017  //  0.000351  
F706  // -0.035065  
FFB9  // -0.001083  
FFC0  // -0.000977  
FFD9  // -0.000595  
FFD9  // -0.000595  
FFC0  // -0.000977  
FFB9  // -0.001083  
F706  // -0.035065  
FE6D  // -0.006149  
FFB8  // -0.001099  
FFC2  // -0.000946  
FFCC  // -0.000793  
FFEB  // -0.000320  
FFBB  // -0.001053  
FFBD  // -0.001022  
00B3  //  0.002731  
00B3  //  0.002731  
FFBD  // -0.001022  
FFBB  // -0.001053  
FFEB  // -0.000320  
FFCC  // -0.000793  
FFC2  // -0.000946  
FFB8  // -0.001099  
FE6D  // -0.006149  
FFD7  // -0.000626  
FFD1  // -0.000717  
FFB4  // -0.001160  
FFB4  // -0.001160  
FF4E  // -0.002716  
FFCA  // -0.000824  
FFCA  // -0.000824  
FF4E  // -0.002716  
FFDC  // -0.000549  
FFD0  // -0.000732  
FFC5  // -0.000900  
FF87  // -0.001846  
FF87  // -0.001846  
FFC5  // -0.000900  
FFD0  // -0.000732  
FFDC  // -0.000549  
05E6  //  0.023041  
FFCE  // -0.000763  
FFB9  // -0.001083  
FFA5  // -0.001389  
FF54  // -0.002625  
FFC7  // -0.000870  
FFCC  // -0.000793  
FB8F  // -0.017349  
FB8F  // -0.017349  
FFCC  // -0.000793  
FFC7  // -0.000870  
FF54  // -0.002625  
FFA5  // -0.001389  
FFB9  // -0.001083  
FFCE  // -0.000763  
05E6  //  0.023041  
